"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate
	"Washington"	"53"	"2013"	"2013"	"15-19 years"	"15-19"	183	439347	41.65
	"Washington"	"53"	"2013"	"2013"	"20-24 years"	"20-24"	364	492243	73.95
	"Washington"	"53"	"2013"	"2013"	"25-34 years"	"25-34"	839	991321	84.63
	"Washington"	"53"	"2013"	"2013"	"35-44 years"	"35-44"	1240	914446	135.60
	"Washington"	"53"	"2013"	"2013"	"45-54 years"	"45-54"	3226	953987	338.16
	"Washington"	"53"	"2013"	"2013"	"55-64 years"	"55-64"	6722	899718	747.12
	"Washington"	"53"	"2013"	"2013"	"65-74 years"	"65-74"	8819	556913	1583.55
	"Washington"	"53"	"2013"	"2013"	"75-84 years"	"75-84"	11798	266647	4424.58
	"Washington"	"53"	"2013"	"2013"	"85+ years"	"85+"	17523	126103	13895.78
	"Washington"	"53"	"2013"	"2013"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Washington"	"53"	"2014"	"2014"	"< 1 year"	"1"	402	87976	456.94
	"Washington"	"53"	"2014"	"2014"	"1-4 years"	"1-4"	65	357170	18.20
	"Washington"	"53"	"2014"	"2014"	"5-9 years"	"5-9"	40	449894	8.89
	"Washington"	"53"	"2014"	"2014"	"10-14 years"	"10-14"	43	437952	9.82
	"Washington"	"53"	"2014"	"2014"	"15-19 years"	"15-19"	180	438746	41.03
	"Washington"	"53"	"2014"	"2014"	"20-24 years"	"20-24"	390	494537	78.86
	"Washington"	"53"	"2014"	"2014"	"25-34 years"	"25-34"	902	1015697	88.81
	"Washington"	"53"	"2014"	"2014"	"35-44 years"	"35-44"	1248	918154	135.92
	"Washington"	"53"	"2014"	"2014"	"45-54 years"	"45-54"	3266	948035	344.50
	"Washington"	"53"	"2014"	"2014"	"55-64 years"	"55-64"	6971	913893	762.78
	"Washington"	"53"	"2014"	"2014"	"65-74 years"	"65-74"	9365	589940	1587.45
	"Washington"	"53"	"2014"	"2014"	"75-84 years"	"75-84"	11907	273784	4349.05
	"Washington"	"53"	"2014"	"2014"	"85+ years"	"85+"	17319	128418	13486.43
	"Washington"	"53"	"2014"	"2014"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Washington"	"53"	"2015"	"2015"	"< 1 year"	"1"	432	89830	480.91
	"Washington"	"53"	"2015"	"2015"	"1-4 years"	"1-4"	79	358543	22.03
	"Washington"	"53"	"2015"	"2015"	"5-9 years"	"5-9"	45	454834	9.89
	"Washington"	"53"	"2015"	"2015"	"10-14 years"	"10-14"	61	439272	13.89
	"Washington"	"53"	"2015"	"2015"	"15-19 years"	"15-19"	194	440363	44.05
	"Washington"	"53"	"2015"	"2015"	"20-24 years"	"20-24"	353	491596	71.81
	"Washington"	"53"	"2015"	"2015"	"25-34 years"	"25-34"	972	1044019	93.10
	"Washington"	"53"	"2015"	"2015"	"35-44 years"	"35-44"	1314	926759	141.78
	"Washington"	"53"	"2015"	"2015"	"45-54 years"	"45-54"	3251	948188	342.86
	"Washington"	"53"	"2015"	"2015"	"55-64 years"	"55-64"	7069	930594	759.62
	"Washington"	"53"	"2015"	"2015"	"65-74 years"	"65-74"	10040	623482	1610.31
	"Washington"	"53"	"2015"	"2015"	"75-84 years"	"75-84"	12418	281846	4405.95
	"Washington"	"53"	"2015"	"2015"	"85+ years"	"85+"	18366	130964	14023.70
	"Washington"	"53"	"2015"	"2015"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Washington"	"53"	"2016"	"2016"	"< 1 year"	"1"	390	91223	427.52
	"Washington"	"53"	"2016"	"2016"	"1-4 years"	"1-4"	62	364116	17.03
	"Washington"	"53"	"2016"	"2016"	"5-9 years"	"5-9"	45	459773	9.79
	"Washington"	"53"	"2016"	"2016"	"10-14 years"	"10-14"	55	443761	12.39
	"Washington"	"53"	"2016"	"2016"	"15-19 years"	"15-19"	193	443583	43.51
	"Washington"	"53"	"2016"	"2016"	"20-24 years"	"20-24"	361	488236	73.94
	"Washington"	"53"	"2016"	"2016"	"25-34 years"	"25-34"	961	1081072	88.89
	"Washington"	"53"	"2016"	"2016"	"35-44 years"	"35-44"	1337	941493	142.01
	"Washington"	"53"	"2016"	"2016"	"45-54 years"	"45-54"	3180	947910	335.47
	"Washington"	"53"	"2016"	"2016"	"55-64 years"	"55-64"	7028	945770	743.10
	"Washington"	"53"	"2016"	"2016"	"65-74 years"	"65-74"	10427	656507	1588.25
	"Washington"	"53"	"2016"	"2016"	"75-84 years"	"75-84"	12467	292067	4268.54
	"Washington"	"53"	"2016"	"2016"	"85+ years"	"85+"	18263	132489	13784.54
	"Washington"	"53"	"2016"	"2016"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"West Virginia"	"54"	"1999"	"1999"	"< 1 year"	"1"	154	20075	767.12
	"West Virginia"	"54"	"1999"	"1999"	"1-4 years"	"1-4"	23	82437	27.90
	"West Virginia"	"54"	"1999"	"1999"	"5-9 years"	"5-9"	20	112026	17.85
	"West Virginia"	"54"	"1999"	"1999"	"10-14 years"	"10-14"	35	116999	29.91
	"West Virginia"	"54"	"1999"	"1999"	"15-19 years"	"15-19"	112	129301	86.62
	"West Virginia"	"54"	"1999"	"1999"	"20-24 years"	"20-24"	124	121695	101.89
	"West Virginia"	"54"	"1999"	"1999"	"25-34 years"	"25-34"	278	229369	121.20
	"West Virginia"	"54"	"1999"	"1999"	"35-44 years"	"35-44"	662	275657	240.15
	"West Virginia"	"54"	"1999"	"1999"	"45-54 years"	"45-54"	1186	264484	448.42
	"West Virginia"	"54"	"1999"	"1999"	"55-64 years"	"55-64"	2199	182958	1201.92
	"West Virginia"	"54"	"1999"	"1999"	"65-74 years"	"65-74"	4380	149471	2930.33
	"West Virginia"	"54"	"1999"	"1999"	"75-84 years"	"75-84"	6457	95892	6733.62
	"West Virginia"	"54"	"1999"	"1999"	"85+ years"	"85+"	5419	31435	17238.75
	"West Virginia"	"54"	"1999"	"1999"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2000"	"2000"	"< 1 year"	"1"	158	20671	764.36
	"West Virginia"	"54"	"2000"	"2000"	"1-4 years"	"1-4"	27	81924	32.96
	"West Virginia"	"54"	"2000"	"2000"	"5-9 years"	"5-9"	29	111259	26.07
	"West Virginia"	"54"	"2000"	"2000"	"10-14 years"	"10-14"	38	116353	32.66
	"West Virginia"	"54"	"2000"	"2000"	"15-19 years"	"15-19"	111	125783	88.25
	"West Virginia"	"54"	"2000"	"2000"	"20-24 years"	"20-24"	145	120393	120.44
	"West Virginia"	"54"	"2000"	"2000"	"25-34 years"	"25-34"	257	228960	112.25
	"West Virginia"	"54"	"2000"	"2000"	"35-44 years"	"35-44"	664	271991	244.13
	"West Virginia"	"54"	"2000"	"2000"	"45-54 years"	"45-54"	1292	270073	478.39
	"West Virginia"	"54"	"2000"	"2000"	"55-64 years"	"55-64"	2223	184506	1204.84
	"West Virginia"	"54"	"2000"	"2000"	"65-74 years"	"65-74"	4256	148243	2870.96
	"West Virginia"	"54"	"2000"	"2000"	"75-84 years"	"75-84"	6327	96481	6557.77
	"West Virginia"	"54"	"2000"	"2000"	"85+ years"	"85+"	5587	31707	17620.71
	"West Virginia"	"54"	"2000"	"2000"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2001"	"2001"	"< 1 year"	"1"	148	20543	720.44
	"West Virginia"	"54"	"2001"	"2001"	"1-4 years"	"1-4"	28	80153	34.93
	"West Virginia"	"54"	"2001"	"2001"	"5-9 years"	"5-9"	18	107583	16.73 (Unreliable)
	"West Virginia"	"54"	"2001"	"2001"	"10-14 years"	"10-14"	19	115635	16.43 (Unreliable)
	"West Virginia"	"54"	"2001"	"2001"	"15-19 years"	"15-19"	91	122425	74.33
	"West Virginia"	"54"	"2001"	"2001"	"20-24 years"	"20-24"	117	123377	94.83
	"West Virginia"	"54"	"2001"	"2001"	"25-34 years"	"25-34"	284	222472	127.66
	"West Virginia"	"54"	"2001"	"2001"	"35-44 years"	"35-44"	711	265388	267.91
	"West Virginia"	"54"	"2001"	"2001"	"45-54 years"	"45-54"	1384	278869	496.29
	"West Virginia"	"54"	"2001"	"2001"	"55-64 years"	"55-64"	2189	188133	1163.54
	"West Virginia"	"54"	"2001"	"2001"	"65-74 years"	"65-74"	4108	147531	2784.50
	"West Virginia"	"54"	"2001"	"2001"	"75-84 years"	"75-84"	6293	97665	6443.45
	"West Virginia"	"54"	"2001"	"2001"	"85+ years"	"85+"	5577	31707	17589.18
	"West Virginia"	"54"	"2001"	"2001"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2002"	"2002"	"< 1 year"	"1"	188	20658	910.06
	"West Virginia"	"54"	"2002"	"2002"	"1-4 years"	"1-4"	21	80856	25.97
	"West Virginia"	"54"	"2002"	"2002"	"5-9 years"	"5-9"	22	105228	20.91
	"West Virginia"	"54"	"2002"	"2002"	"10-14 years"	"10-14"	29	115806	25.04
	"West Virginia"	"54"	"2002"	"2002"	"15-19 years"	"15-19"	123	120830	101.80
	"West Virginia"	"54"	"2002"	"2002"	"20-24 years"	"20-24"	197	124791	157.86
	"West Virginia"	"54"	"2002"	"2002"	"25-34 years"	"25-34"	300	221919	135.18
	"West Virginia"	"54"	"2002"	"2002"	"35-44 years"	"35-44"	710	259505	273.60
	"West Virginia"	"54"	"2002"	"2002"	"45-54 years"	"45-54"	1432	279419	512.49
	"West Virginia"	"54"	"2002"	"2002"	"55-64 years"	"55-64"	2192	198874	1102.21
	"West Virginia"	"54"	"2002"	"2002"	"65-74 years"	"65-74"	3953	147058	2688.06
	"West Virginia"	"54"	"2002"	"2002"	"75-84 years"	"75-84"	6377	98908	6447.41
	"West Virginia"	"54"	"2002"	"2002"	"85+ years"	"85+"	5472	31562	17337.30
	"West Virginia"	"54"	"2002"	"2002"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2003"	"2003"	"< 1 year"	"1"	152	20822	730.00
	"West Virginia"	"54"	"2003"	"2003"	"1-4 years"	"1-4"	22	81590	26.96
	"West Virginia"	"54"	"2003"	"2003"	"5-9 years"	"5-9"	20	104120	19.21
	"West Virginia"	"54"	"2003"	"2003"	"10-14 years"	"10-14"	31	115800	26.77
	"West Virginia"	"54"	"2003"	"2003"	"15-19 years"	"15-19"	106	119365	88.80
	"West Virginia"	"54"	"2003"	"2003"	"20-24 years"	"20-24"	167	125685	132.87
	"West Virginia"	"54"	"2003"	"2003"	"25-34 years"	"25-34"	316	222377	142.10
	"West Virginia"	"54"	"2003"	"2003"	"35-44 years"	"35-44"	734	254361	288.57
	"West Virginia"	"54"	"2003"	"2003"	"45-54 years"	"45-54"	1405	281534	499.05
	"West Virginia"	"54"	"2003"	"2003"	"55-64 years"	"55-64"	2344	207416	1130.10
	"West Virginia"	"54"	"2003"	"2003"	"65-74 years"	"65-74"	3987	147457	2703.84
	"West Virginia"	"54"	"2003"	"2003"	"75-84 years"	"75-84"	6452	100165	6441.37
	"West Virginia"	"54"	"2003"	"2003"	"85+ years"	"85+"	5568	31603	17618.58
	"West Virginia"	"54"	"2003"	"2003"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2004"	"2004"	"< 1 year"	"1"	158	21337	740.50
	"West Virginia"	"54"	"2004"	"2004"	"1-4 years"	"1-4"	26	82239	31.62
	"West Virginia"	"54"	"2004"	"2004"	"5-9 years"	"5-9"	26	103541	25.11
	"West Virginia"	"54"	"2004"	"2004"	"10-14 years"	"10-14"	31	115103	26.93
	"West Virginia"	"54"	"2004"	"2004"	"15-19 years"	"15-19"	110	119335	92.18
	"West Virginia"	"54"	"2004"	"2004"	"20-24 years"	"20-24"	157	123968	126.65
	"West Virginia"	"54"	"2004"	"2004"	"25-34 years"	"25-34"	322	221856	145.14
	"West Virginia"	"54"	"2004"	"2004"	"35-44 years"	"35-44"	674	250521	269.04
	"West Virginia"	"54"	"2004"	"2004"	"45-54 years"	"45-54"	1405	282119	498.02
	"West Virginia"	"54"	"2004"	"2004"	"55-64 years"	"55-64"	2417	216478	1116.51
	"West Virginia"	"54"	"2004"	"2004"	"65-74 years"	"65-74"	3813	148148	2573.78
	"West Virginia"	"54"	"2004"	"2004"	"75-84 years"	"75-84"	6315	100100	6308.69
	"West Virginia"	"54"	"2004"	"2004"	"85+ years"	"85+"	5338	31693	16842.84
	"West Virginia"	"54"	"2004"	"2004"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2005"	"2005"	"< 1 year"	"1"	169	20749	814.50
	"West Virginia"	"54"	"2005"	"2005"	"1-4 years"	"1-4"	29	82889	34.99
	"West Virginia"	"54"	"2005"	"2005"	"5-9 years"	"5-9"	17	103395	16.44 (Unreliable)
	"West Virginia"	"54"	"2005"	"2005"	"10-14 years"	"10-14"	29	113094	25.64
	"West Virginia"	"54"	"2005"	"2005"	"15-19 years"	"15-19"	101	119757	84.34
	"West Virginia"	"54"	"2005"	"2005"	"20-24 years"	"20-24"	142	121477	116.89
	"West Virginia"	"54"	"2005"	"2005"	"25-34 years"	"25-34"	319	222650	143.27
	"West Virginia"	"54"	"2005"	"2005"	"35-44 years"	"35-44"	686	247209	277.50
	"West Virginia"	"54"	"2005"	"2005"	"45-54 years"	"45-54"	1499	282387	530.83
	"West Virginia"	"54"	"2005"	"2005"	"55-64 years"	"55-64"	2460	225624	1090.31
	"West Virginia"	"54"	"2005"	"2005"	"65-74 years"	"65-74"	3787	148591	2548.61
	"West Virginia"	"54"	"2005"	"2005"	"75-84 years"	"75-84"	6186	100714	6142.15
	"West Virginia"	"54"	"2005"	"2005"	"85+ years"	"85+"	5356	31956	16760.55
	"West Virginia"	"54"	"2005"	"2005"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2006"	"2006"	"< 1 year"	"1"	155	21176	731.96
	"West Virginia"	"54"	"2006"	"2006"	"1-4 years"	"1-4"	27	82396	32.77
	"West Virginia"	"54"	"2006"	"2006"	"5-9 years"	"5-9"	21	103744	20.24
	"West Virginia"	"54"	"2006"	"2006"	"10-14 years"	"10-14"	Suppressed	111958	Suppressed
	"West Virginia"	"54"	"2006"	"2006"	"15-19 years"	"15-19"	100	120417	83.04
	"West Virginia"	"54"	"2006"	"2006"	"20-24 years"	"20-24"	159	119150	133.45
	"West Virginia"	"54"	"2006"	"2006"	"25-34 years"	"25-34"	392	221677	176.83
	"West Virginia"	"54"	"2006"	"2006"	"35-44 years"	"35-44"	673	246442	273.09
	"West Virginia"	"54"	"2006"	"2006"	"45-54 years"	"45-54"	1589	281943	563.59
	"West Virginia"	"54"	"2006"	"2006"	"55-64 years"	"55-64"	2487	234904	1058.73
	"West Virginia"	"54"	"2006"	"2006"	"65-74 years"	"65-74"	3853	150478	2560.51
	"West Virginia"	"54"	"2006"	"2006"	"75-84 years"	"75-84"	6025	100782	5978.25
	"West Virginia"	"54"	"2006"	"2006"	"85+ years"	"85+"	5184	32845	15783.22
	"West Virginia"	"54"	"2006"	"2006"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2007"	"2007"	"< 1 year"	"1"	164	22071	743.06
	"West Virginia"	"54"	"2007"	"2007"	"1-4 years"	"1-4"	31	82160	37.73
	"West Virginia"	"54"	"2007"	"2007"	"5-9 years"	"5-9"	22	104377	21.08
	"West Virginia"	"54"	"2007"	"2007"	"10-14 years"	"10-14"	18	109958	16.37 (Unreliable)
	"West Virginia"	"54"	"2007"	"2007"	"15-19 years"	"15-19"	82	121325	67.59
	"West Virginia"	"54"	"2007"	"2007"	"20-24 years"	"20-24"	156	117395	132.88
	"West Virginia"	"54"	"2007"	"2007"	"25-34 years"	"25-34"	420	220852	190.17
	"West Virginia"	"54"	"2007"	"2007"	"35-44 years"	"35-44"	693	244664	283.25
	"West Virginia"	"54"	"2007"	"2007"	"45-54 years"	"45-54"	1631	280693	581.06
	"West Virginia"	"54"	"2007"	"2007"	"55-64 years"	"55-64"	2673	243082	1099.63
	"West Virginia"	"54"	"2007"	"2007"	"65-74 years"	"65-74"	3787	153498	2467.13
	"West Virginia"	"54"	"2007"	"2007"	"75-84 years"	"75-84"	6002	100078	5997.32
	"West Virginia"	"54"	"2007"	"2007"	"85+ years"	"85+"	5407	33899	15950.32
	"West Virginia"	"54"	"2007"	"2007"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2008"	"2008"	"< 1 year"	"1"	165	22206	743.04
	"West Virginia"	"54"	"2008"	"2008"	"1-4 years"	"1-4"	37	82760	44.71
	"West Virginia"	"54"	"2008"	"2008"	"5-9 years"	"5-9"	13	105427	12.33 (Unreliable)
	"West Virginia"	"54"	"2008"	"2008"	"10-14 years"	"10-14"	20	109047	18.34
	"West Virginia"	"54"	"2008"	"2008"	"15-19 years"	"15-19"	80	121453	65.87
	"West Virginia"	"54"	"2008"	"2008"	"20-24 years"	"20-24"	140	115487	121.23
	"West Virginia"	"54"	"2008"	"2008"	"25-34 years"	"25-34"	358	220531	162.34
	"West Virginia"	"54"	"2008"	"2008"	"35-44 years"	"35-44"	685	242737	282.20
	"West Virginia"	"54"	"2008"	"2008"	"45-54 years"	"45-54"	1535	278851	550.47
	"West Virginia"	"54"	"2008"	"2008"	"55-64 years"	"55-64"	2793	249897	1117.66
	"West Virginia"	"54"	"2008"	"2008"	"65-74 years"	"65-74"	3867	158073	2446.34
	"West Virginia"	"54"	"2008"	"2008"	"75-84 years"	"75-84"	6093	99516	6122.63
	"West Virginia"	"54"	"2008"	"2008"	"85+ years"	"85+"	5771	34325	16812.82
	"West Virginia"	"54"	"2008"	"2008"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2009"	"2009"	"< 1 year"	"1"	165	21023	784.85
	"West Virginia"	"54"	"2009"	"2009"	"1-4 years"	"1-4"	29	83513	34.73
	"West Virginia"	"54"	"2009"	"2009"	"5-9 years"	"5-9"	12	106199	11.30 (Unreliable)
	"West Virginia"	"54"	"2009"	"2009"	"10-14 years"	"10-14"	25	108873	22.96
	"West Virginia"	"54"	"2009"	"2009"	"15-19 years"	"15-19"	79	121260	65.15
	"West Virginia"	"54"	"2009"	"2009"	"20-24 years"	"20-24"	132	116191	113.61
	"West Virginia"	"54"	"2009"	"2009"	"25-34 years"	"25-34"	393	221136	177.72
	"West Virginia"	"54"	"2009"	"2009"	"35-44 years"	"35-44"	679	239124	283.95
	"West Virginia"	"54"	"2009"	"2009"	"45-54 years"	"45-54"	1636	277570	589.40
	"West Virginia"	"54"	"2009"	"2009"	"55-64 years"	"55-64"	2835	257937	1099.11
	"West Virginia"	"54"	"2009"	"2009"	"65-74 years"	"65-74"	3996	161713	2471.04
	"West Virginia"	"54"	"2009"	"2009"	"75-84 years"	"75-84"	5711	97852	5836.37
	"West Virginia"	"54"	"2009"	"2009"	"85+ years"	"85+"	5694	35384	16092.02
	"West Virginia"	"54"	"2009"	"2009"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2010"	"2010"	"< 1 year"	"1"	149	20221	736.86
	"West Virginia"	"54"	"2010"	"2010"	"1-4 years"	"1-4"	35	83839	41.75
	"West Virginia"	"54"	"2010"	"2010"	"5-9 years"	"5-9"	16	106016	15.09 (Unreliable)
	"West Virginia"	"54"	"2010"	"2010"	"10-14 years"	"10-14"	18	109045	16.51 (Unreliable)
	"West Virginia"	"54"	"2010"	"2010"	"15-19 years"	"15-19"	70	120092	58.29
	"West Virginia"	"54"	"2010"	"2010"	"20-24 years"	"20-24"	137	117204	116.89
	"West Virginia"	"54"	"2010"	"2010"	"25-34 years"	"25-34"	369	220698	167.20
	"West Virginia"	"54"	"2010"	"2010"	"35-44 years"	"35-44"	660	237494	277.90
	"West Virginia"	"54"	"2010"	"2010"	"45-54 years"	"45-54"	1577	276156	571.05
	"West Virginia"	"54"	"2010"	"2010"	"55-64 years"	"55-64"	2896	264825	1093.55
	"West Virginia"	"54"	"2010"	"2010"	"65-74 years"	"65-74"	3962	163520	2422.95
	"West Virginia"	"54"	"2010"	"2010"	"75-84 years"	"75-84"	5715	97963	5833.84
	"West Virginia"	"54"	"2010"	"2010"	"85+ years"	"85+"	5671	35921	15787.42
	"West Virginia"	"54"	"2010"	"2010"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2011"	"2011"	"< 1 year"	"1"	140	20377	687.05
	"West Virginia"	"54"	"2011"	"2011"	"1-4 years"	"1-4"	20	83182	24.04
	"West Virginia"	"54"	"2011"	"2011"	"5-9 years"	"5-9"	14	105671	13.25 (Unreliable)
	"West Virginia"	"54"	"2011"	"2011"	"10-14 years"	"10-14"	22	108745	20.23
	"West Virginia"	"54"	"2011"	"2011"	"15-19 years"	"15-19"	70	116022	60.33
	"West Virginia"	"54"	"2011"	"2011"	"20-24 years"	"20-24"	152	122417	124.17
	"West Virginia"	"54"	"2011"	"2011"	"25-34 years"	"25-34"	429	221127	194.01
	"West Virginia"	"54"	"2011"	"2011"	"35-44 years"	"35-44"	748	234504	318.97
	"West Virginia"	"54"	"2011"	"2011"	"45-54 years"	"45-54"	1677	270101	620.88
	"West Virginia"	"54"	"2011"	"2011"	"55-64 years"	"55-64"	2959	272126	1087.36
	"West Virginia"	"54"	"2011"	"2011"	"65-74 years"	"65-74"	3986	166331	2396.43
	"West Virginia"	"54"	"2011"	"2011"	"75-84 years"	"75-84"	5769	97540	5914.50
	"West Virginia"	"54"	"2011"	"2011"	"85+ years"	"85+"	5881	36829	15968.39
	"West Virginia"	"54"	"2011"	"2011"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2012"	"2012"	"< 1 year"	"1"	151	20762	727.29
	"West Virginia"	"54"	"2012"	"2012"	"1-4 years"	"1-4"	39	82674	47.17
	"West Virginia"	"54"	"2012"	"2012"	"5-9 years"	"5-9"	16	105989	15.10 (Unreliable)
	"West Virginia"	"54"	"2012"	"2012"	"10-14 years"	"10-14"	21	108571	19.34
	"West Virginia"	"54"	"2012"	"2012"	"15-19 years"	"15-19"	57	113332	50.29
	"West Virginia"	"54"	"2012"	"2012"	"20-24 years"	"20-24"	130	125187	103.84
	"West Virginia"	"54"	"2012"	"2012"	"25-34 years"	"25-34"	443	220398	201.00
	"West Virginia"	"54"	"2012"	"2012"	"35-44 years"	"35-44"	695	232680	298.69
	"West Virginia"	"54"	"2012"	"2012"	"45-54 years"	"45-54"	1601	263849	606.79
	"West Virginia"	"54"	"2012"	"2012"	"55-64 years"	"55-64"	3061	271163	1128.84
	"West Virginia"	"54"	"2012"	"2012"	"65-74 years"	"65-74"	4112	176275	2332.72
	"West Virginia"	"54"	"2012"	"2012"	"75-84 years"	"75-84"	5666	97750	5796.42
	"West Virginia"	"54"	"2012"	"2012"	"85+ years"	"85+"	5922	37930	15612.97
	"West Virginia"	"54"	"2012"	"2012"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2013"	"2013"	"< 1 year"	"1"	158	20808	759.32
	"West Virginia"	"54"	"2013"	"2013"	"1-4 years"	"1-4"	30	82126	36.53
	"West Virginia"	"54"	"2013"	"2013"	"5-9 years"	"5-9"	22	105883	20.78
	"West Virginia"	"54"	"2013"	"2013"	"10-14 years"	"10-14"	27	107880	25.03
	"West Virginia"	"54"	"2013"	"2013"	"15-19 years"	"15-19"	61	112244	54.35
	"West Virginia"	"54"	"2013"	"2013"	"20-24 years"	"20-24"	117	125947	92.90
	"West Virginia"	"54"	"2013"	"2013"	"25-34 years"	"25-34"	425	219193	193.89
	"West Virginia"	"54"	"2013"	"2013"	"35-44 years"	"35-44"	664	231102	287.32
	"West Virginia"	"54"	"2013"	"2013"	"45-54 years"	"45-54"	1597	257055	621.27
	"West Virginia"	"54"	"2013"	"2013"	"55-64 years"	"55-64"	3053	271257	1125.50
	"West Virginia"	"54"	"2013"	"2013"	"65-74 years"	"65-74"	4359	182976	2382.28
	"West Virginia"	"54"	"2013"	"2013"	"75-84 years"	"75-84"	5415	98091	5520.38
	"West Virginia"	"54"	"2013"	"2013"	"85+ years"	"85+"	5915	38669	15296.49
	"West Virginia"	"54"	"2013"	"2013"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2014"	"2014"	"< 1 year"	"1"	143	20304	704.29
	"West Virginia"	"54"	"2014"	"2014"	"1-4 years"	"1-4"	29	82365	35.21
	"West Virginia"	"54"	"2014"	"2014"	"5-9 years"	"5-9"	22	105097	20.93
	"West Virginia"	"54"	"2014"	"2014"	"10-14 years"	"10-14"	18	107428	16.76 (Unreliable)
	"West Virginia"	"54"	"2014"	"2014"	"15-19 years"	"15-19"	77	111067	69.33
	"West Virginia"	"54"	"2014"	"2014"	"20-24 years"	"20-24"	134	125192	107.04
	"West Virginia"	"54"	"2014"	"2014"	"25-34 years"	"25-34"	388	218552	177.53
	"West Virginia"	"54"	"2014"	"2014"	"35-44 years"	"35-44"	711	229125	310.31
	"West Virginia"	"54"	"2014"	"2014"	"45-54 years"	"45-54"	1556	251021	619.87
	"West Virginia"	"54"	"2014"	"2014"	"55-64 years"	"55-64"	3167	269844	1173.64
	"West Virginia"	"54"	"2014"	"2014"	"65-74 years"	"65-74"	4469	190271	2348.76
	"West Virginia"	"54"	"2014"	"2014"	"75-84 years"	"75-84"	5488	99097	5538.01
	"West Virginia"	"54"	"2014"	"2014"	"85+ years"	"85+"	5983	39151	15281.86
	"West Virginia"	"54"	"2014"	"2014"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2015"	"2015"	"< 1 year"	"1"	142	19870	714.65
	"West Virginia"	"54"	"2015"	"2015"	"1-4 years"	"1-4"	19	82201	23.11 (Unreliable)
	"West Virginia"	"54"	"2015"	"2015"	"5-9 years"	"5-9"	Suppressed	104187	Suppressed
	"West Virginia"	"54"	"2015"	"2015"	"10-14 years"	"10-14"	26	106246	24.47
	"West Virginia"	"54"	"2015"	"2015"	"15-19 years"	"15-19"	64	110333	58.01
	"West Virginia"	"54"	"2015"	"2015"	"20-24 years"	"20-24"	144	121399	118.62
	"West Virginia"	"54"	"2015"	"2015"	"25-34 years"	"25-34"	417	218554	190.80
	"West Virginia"	"54"	"2015"	"2015"	"35-44 years"	"35-44"	712	226788	313.95
	"West Virginia"	"54"	"2015"	"2015"	"45-54 years"	"45-54"	1570	246964	635.72
	"West Virginia"	"54"	"2015"	"2015"	"55-64 years"	"55-64"	3311	268300	1234.07
	"West Virginia"	"54"	"2015"	"2015"	"65-74 years"	"65-74"	4585	197038	2326.96
	"West Virginia"	"54"	"2015"	"2015"	"75-84 years"	"75-84"	5561	99658	5580.08
	"West Virginia"	"54"	"2015"	"2015"	"85+ years"	"85+"	6193	39515	15672.53
	"West Virginia"	"54"	"2015"	"2015"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2016"	"2016"	"< 1 year"	"1"	139	19645	707.56
	"West Virginia"	"54"	"2016"	"2016"	"1-4 years"	"1-4"	33	81374	40.55
	"West Virginia"	"54"	"2016"	"2016"	"5-9 years"	"5-9"	19	103260	18.40 (Unreliable)
	"West Virginia"	"54"	"2016"	"2016"	"10-14 years"	"10-14"	12	105340	11.39 (Unreliable)
	"West Virginia"	"54"	"2016"	"2016"	"15-19 years"	"15-19"	66	109399	60.33
